death_rate,incidence,median_income,population_2015,poverty_pct,median_age,private_insurance_pct,urban_rural,income_category
268.3068081,488.3,42703,136411,15.3,44.4,72.3,1,Low
295.8579882,560.4,40257,4732,14.2,49.9,71.1,0,Low
276.7354597,496.1,49252,63960,13,45,71.8,0,Medium
129.5304521,442.6,51573,160580,17.9,30.3,83.5,1,Medium
173.2762982,486.2,85613,515939,7.3,40.1,82.4,1,High
232.923186,495.4,43202,39498,15.1,40.3,70.6,0,Low
261.7477838,473.5,40230,80994,16.5,43.9,66.2,1,Low
248.4724018,486,44224,39441,17.4,38.1,69.3,0,Low
226.4818814,515.2,46938,66672,14.3,40.1,77.6,0,Medium
259.0074465,481.8,43969,86484,14.9,42.4,64.9,1,Low
192.0126006,460.3,62692,246338,9.1,40.8,81.4,1,Medium
195.6165769,457.2,52967,272983,13.4,39.6,72.4,1,Medium
225.2196335,525.2,62867,563894,11,38.9,76,1,Medium
301.2438456,514.8,46965,30872,10.5,46.4,75,0,Medium
222.985488,478.6,45476,278045,16.4,38.8,69.6,1,Medium
294.8483851,495.6,36902,133628,20.2,44.2,65.5,1,Low
296.8960864,462.1,37794,7410,21.9,43.3,68.2,0,Low
210.2344472,468.5,50434,153638,11.9,40.9,72.6,1,Medium
232.415066,458.9,48084,14629,13.3,43.2,70.9,0,Medium
253.2050428,501.4,49897,37519,16.5,502.8,71.4,0,Medium
229.9202943,423.7,44531,45668,15.1,42.5,70.5,0,Low
197.7784421,425.1,42611,86966,17,38.9,73.2,1,Low
270.0877785,495.4,43810,44430,13.3,43.6,67.8,0,Low
218.296479,393.5,48944,24737,12.3,43,69.6,0,Medium
259.06369,482.8,45098,211917,15.4,42.3,72.5,1,Medium
192.3134262,449.7,57369,536624,10.5,38.4,70.6,1,Medium
289.5029631,493.6,44903,88082,13.2,44.4,68.4,1,Low
234.1920375,471.7,53861,137067,10.9,41.1,71.2,1,Medium
205.4424221,484,58283,360685,12.8,39.5,70,1,Medium
262.5224133,500,44222,318449,15.8,42.9,70.8,1,Low
241.2794706,521.8,45211,116048,16,496.8,71.9,1,Medium
238.140149,465.6,44723,42412,16.6,42.4,70.4,0,Low
280.1267574,501.6,43559,114234,14.6,43.8,69.5,1,Low
243.0107527,485.2,40957,46500,16.3,43.5,63.3,0,Low
200.7247727,460.1,59492,166397,13.3,41.8,70.6,1,Medium
204.0856183,490.8,79576,819264,7.1,41.1,83.4,1,High
220.9408848,490.8,54547,18557,11.2,42.9,77.6,0,Medium
225.0567628,525.7,61510,300813,10,41.8,77.1,1,Medium
265.9631512,471.7,40429,93246,15.9,525.6,71.8,1,Low
225.4569333,479.1,54920,45685,8.7,42.1,76.2,0,Medium
210.7255005,533.5,39037,1567442,25.8,33.7,55.7,1,Low
214.4810452,461.5,58375,55949,10.6,46,72.5,0,Medium
304.218101,456.5,40323,17093,14.3,45.8,67.2,0,Low
282.8688014,485.5,43169,144590,13.5,43.8,71.6,1,Low
192.8592622,474.1,49117,40444,13.1,39.3,70.1,0,Medium
250.2582029,455.9,45706,75522,13.5,45.3,72.3,0,Medium
331.8584071,538.3,44191,6328,14.4,51.8,74.2,0,Low
240.0038401,434.1,49552,41666,12.8,46.4,71.5,0,Medium
248.3463476,487.3,47360,41877,16.3,43,69.5,0,Medium
180.1841883,432.9,47996,44954,13.4,38.6,73,0,Medium
301.2104897,487.7,43810,53119,16.2,45.4,67.3,0,Low
279.7306664,496.8,44651,40396,14.1,46.2,73.5,0,Low
269.3735265,482.5,55796,208261,10.7,44.2,77.7,1,Medium
271.4949803,437.2,48663,51198,13.9,46.5,69.9,0,Medium
274.3353932,476.6,53536,357956,10.1,46.1,77,1,Medium
255.3956835,529.8,55882,27800,10.9,43.1,73.3,0,Medium
199.3826589,488.7,58471,442867,10.2,40.7,75.1,1,Medium
211.8816722,473.2,68246,49084,8,43.9,80.8,0,Medium
248.7848981,491.8,61923,164801,9.3,43.5,78.3,1,Medium
234.1579414,469,69203,82423,9.5,43.9,79,1,Medium
197.9563454,473.3,47278,633473,18.3,37.1,63.9,1,Medium
209.4580175,492.3,70705,126517,10.4,519.6,81.7,1,Medium
244.6654901,430.9,35525,24932,21.4,43.3,56.6,0,Low
199.0001749,384.5,48537,165829,16.6,40.9,65.2,1,Medium
243.8248701,400.8,25530,9433,39.9,38.7,47.9,0,Low
210.0754011,475.4,43124,194692,16.7,40.5,63,1,Low
262.0967742,437.6,30349,14880,29.7,40.3,47.1,0,Low
253.164557,396.7,32205,21725,27,39.8,54.8,0,Low
196.003096,442.1,55427,179589,12.9,42.8,66.7,1,Medium
141.5285079,462,52436,202786,13.7,35.3,66.7,1,Medium
202.9632636,468,41209,14781,19.3,45.3,60.8,0,Low
171.6067841,462.1,52752,389262,16.8,36.5,68.4,1,Medium
213.5459302,494.2,38947,56194,22.3,38.8,56.4,0,Low
266.5261723,492.8,37537,32267,22.5,41.2,54.9,0,Low
236.8689832,428.1,34949,46017,26.4,41,52.7,0,Low
266.469282,479.9,32268,33775,27,42.8,52,0,Low
278.2857597,459,35558,37731,23,41.7,48.8,0,Low
248.712027,451.3,35640,67548,25.3,40.8,55.5,0,Low
233.7196645,425.3,30516,31234,29.8,37.8,45.2,0,Low
137.7247865,483.1,56388,152478,12.8,35.8,70.3,1,Medium
181.0364336,399.8,44129,26514,17.5,42.1,65,0,Low
272.563415,460.4,35490,22747,23.1,44.1,52.4,0,Low
213.8228942,443.6,42232,138900,19.5,38.2,59.7,1,Low
282.2278051,484.6,44283,61298,19.6,47.5,56.3,0,Low
174.8454346,461.7,49659,491863,14.7,37.7,66.7,1,Medium
257.7319588,389.4,48140,17460,16.2,42.6,61.2,0,Medium
222.1586785,419.3,53203,45463,14,44.1,61.3,0,Medium
155.4711021,412.1,47227,40522,16,35.6,53.5,0,Medium
214.6608815,435.6,46705,21895,17.3,38.1,61.2,0,Medium
309.8030538,403.3,40796,13557,16.3,43.5,56.1,0,Low
116.0708364,368.1,32215,422156,34.5,31.2,34.8,1,Low
228.6705567,466,37801,12682,23.9,37.8,51.7,0,Low
184.285475,305.1,58425,5969,8.6,40.7,74.1,0,Medium
263.9131726,374.4,39256,30313,19.1,43.3,54.8,0,Low
182.8631139,376.9,42966,7656,19.4,34.6,42,0,Low
141.5227852,445.8,77281,38863,10.7,36.2,63.5,0,High
203.7173567,454.8,38465,51542,20.1,37.6,53.2,0,Low
211.6252822,441.6,39025,7088,22,34.6,64.6,0,Low
241.3127413,421.4,50993,10360,13.5,45.7,65.3,0,Medium
237.0470708,437.3,39870,2953,20.7,34.9,43.6,0,Low
277.9493515,448.8,41593,3238,14.9,49.3,69.3,0,Low
311.8253778,394.5,37497,8338,22.6,47.1,46.8,0,Low
262.8120894,389.8,38655,3044,19.3,37,50.6,0,Low
258.7446095,393.8,46484,20870,16,43.6,64,0,Medium
171.254107,410.9,64533,129048,9.2,42.4,70.6,1,Medium
312.732688,432.1,38280,13430,19.7,43.6,52,0,Low
171.5265866,330.7,40837,4081,26.5,40.8,58.6,0,Low
214.1273038,428.1,57378,39229,15.3,39.6,65.2,0,Medium
120.5250123,446.1,47018,75503,14.8,30.6,77.7,0,Medium
350.631136,342.6,32722,1426,20.9,50.1,44.9,0,Low
118.858954,367,61098,5048,9.5,33.5,64.5,0,Medium
188.6792453,360.8,49614,3710,13.7,40.5,63.1,0,Medium
234.2312197,334.7,36627,5977,24.1,38.2,43.8,0,Low
126.3867434,537.2,43523,7121,12.4,30.7,52.4,0,Low
184.9112426,437.5,41876,13520,20.2,33.4,54.9,0,Low
174.124103,402,41499,18952,19.2,31.5,52.5,0,Low
287.5215641,382,38304,5217,20,43.5,55.7,0,Low
235.6109054,429,45717,20797,18,42.2,61.3,0,Medium
226.6545784,300.1,35924,2206,22.1,43.1,58.4,0,Low
163.9344262,328.3,36856,10980,25,34.6,38.9,0,Low
342.95513,386.3,37263,3499,19.4,42.9,58.1,0,Low
201.9669828,323.8,35069,11388,26,37.3,43.6,0,Low
297.1768202,428.7,36591,18171,19.9,42.9,46,0,Low
144.2585113,436.4,55555,159436,12.8,30.7,57.7,1,Medium
211.1932418,261,35554,1894,22.5,49.5,57.8,0,Low
144.2260683,436.2,61157,163632,11,35.7,65.6,1,Medium
121.4706203,380.9,40081,835593,23.4,31.6,47.3,1,Low
138.6119352,388.1,41914,41122,21.8,30.3,60.4,0,Low
198.3432505,374.9,35491,17142,23.7,39.8,55.5,0,Low
240.4060191,410.4,43211,33693,17.1,41.3,59.5,0,Low
254.8785344,386.3,49830,25110,10.9,47.6,66.5,0,Medium
261.3012804,418.6,44519,3827,15.4,41.9,61.9,0,Low
254.1942044,376.7,36898,5901,23.7,37.3,49.7,0,Low
82.67151896,399,88516,716087,8.8,35.5,74,1,High
225.3309548,413.3,42099,10651,16.4,43.5,52.1,0,Low
233.6092631,410.4,46526,19691,16.7,41.4,61.5,0,Medium
133.0282552,344.1,34206,18793,26,31.5,47.2,0,Low
114.7074959,331.1,50709,20051,14,28.9,45.4,0,Medium
176.5846846,443.8,58333,322225,14.3,37.5,68.1,1,Medium
155.8846454,259.5,49947,6415,28,39.4,51.6,0,Medium
304.2791665,414,52814,25963,12.5,50.6,63.1,0,Medium
199.1767362,435,49369,7531,15.3,45.8,70.4,0,Medium
209.0118116,369.7,42291,20573,18.3,38.1,49.1,0,Low
215.424386,512.8,49012,23210,14.2,37,59.6,0,Medium
221.5722062,461.9,49261,125467,15.3,40.2,62.2,1,Medium
207.8834563,441,50020,124108,18.2,35.4,57.8,1,Medium
221.7214306,352.5,44795,27512,18.6,40.7,60.5,0,Low
144.7943457,424.4,61825,151249,10.4,36.6,71.3,1,Medium
177.532014,400.8,40213,34360,24,32.5,52.6,0,Low
382.4091778,415.8,33324,3138,24.5,536.4,42.6,0,Low
343.1793112,423.4,41207,8159,16.2,48.6,61.7,0,Low
142.6024955,448,50698,5610,12.7,36.4,65.3,0,Medium
234.375,410.4,36992,3840,18.7,42.3,58,0,Low
209.4334557,459.5,53872,55865,12.9,38.9,65.9,0,Medium
112.5599049,433.8,54230,4538028,17.3,32.8,54.7,1,Medium
193.2700087,429.7,48461,66746,17.1,37.5,60.7,0,Medium
129.1781043,275.7,64182,6193,10.5,39.3,72.1,0,Medium
278.8914067,387.4,35607,5737,25.1,43.4,54,0,Low
96.53947078,399.8,59569,194739,17.5,30.9,72.7,1,Medium
187.6172608,411.7,66505,4264,8.9,34.4,64.3,0,Medium
270.2872588,457.8,40921,79545,20.2,43.4,54.3,0,Low
90.58487197,341,34368,842304,33.5,28.8,32.6,1,Low
261.0816239,440.9,41521,34855,21.8,42.4,54,0,Low
157.8969829,390.1,50124,23433,14.4,32.8,57.5,0,Medium
252.6027101,438.5,55472,55423,12.4,46.9,64.9,0,Medium
220.8541534,409.9,44076,36223,20.3,39.2,55.2,0,Low
267.7199912,372.1,33698,22785,25.9,44.5,53.6,0,Low
185.453959,441.6,47299,37206,17.5,36.9,61.5,0,Medium
118.3782184,214.8,32086,3379,26.7,39.6,34.9,0,Low
217.0428743,476.8,43385,89844,20.5,38,58.9,1,Low
193.245606,422.7,51508,21734,13.9,37.3,60.9,0,Medium
193.0501931,435.8,63054,1554,8.6,44.9,71.3,0,Medium
191.4845686,417.2,52030,8878,14.9,40.5,60.7,0,Medium
236.2311015,409.1,52185,14816,14.7,39,66.8,0,Medium
242.2125838,448.1,41017,35506,17.7,40.6,56.3,0,Low
324.6753247,294.6,46364,2156,13.1,53.1,56.3,0,Medium
200.544222,445.6,41147,254308,21.2,35.9,54.7,1,Low
230.7692308,385.1,36929,5200,22.5,36.7,48.4,0,Low
173.9886907,353.8,46200,41382,20.2,34.6,53,0,Medium
172.5107819,444.7,55926,159990,13.3,36.7,61.2,1,Medium
205.3079619,420.3,41079,19970,23.4,39.2,56.4,0,Low
207.0116861,424.2,43986,14975,22.3,35.5,59.2,0,Low
156.0023772,385.2,77764,40384,8.3,43.6,75.6,0,High
298.3024237,411.2,44113,50955,17.6,47.9,58.3,0,Low
341.8413856,376.8,38750,4388,18.5,52.8,56.3,0,Low
309.9464638,297.2,39335,3549,21,44.9,52.7,0,Low
150.6733214,445.2,40884,31857,22.8,28,56.6,0,Low
259.0673575,352,36929,3860,21.3,40.9,56,0,Low
242.7184466,469.5,41009,49440,18.6,40.3,55.7,0,Low
239.0735898,373.6,37111,13385,22.6,36.1,48.4,0,Low
267.1459102,411.8,50699,20588,14.4,40.8,64.4,0,Medium
117.9399817,307.1,38012,7631,28.1,31.7,41.2,0,Low
236.942932,414.2,47041,19836,13.8,44.9,66.4,0,Medium
183.4536632,365.5,52895,16898,13,39.9,65.6,0,Medium
316.0482266,405,45159,17086,13.5,44.9,54.8,0,Medium
190.8253195,401.7,47123,79654,17.4,36.4,53.5,0,Medium
257.2898799,432.2,37256,23320,19.6,39.3,50.8,0,Low
112.0762118,318.9,60810,3569,10.6,34.4,67.6,0,Medium
196.2548042,316.6,51481,12229,15.5,42,61.7,0,Medium
343.5037381,395.8,45096,19796,14.9,56.3,59,0,Medium
141.9254441,430,45719,299453,17.7,30.6,63.8,1,Medium
192.1733054,303,41589,5724,18.3,37.4,49.6,0,Low
287.7352835,430.6,39649,8341,18.9,44.2,58.2,0,Low
181.9506576,432.6,43488,245671,19.7,32.9,62.4,1,Low
184.8560256,403,39030,14065,21.5,35.1,57.4,0,Low
344.488189,423.4,34452,10160,23.1,49.1,50,0,Low
124.0914731,331.3,61896,5641,12.5,31.9,59.9,0,Medium
322.4206349,307.6,42820,4032,14.8,50.5,54.4,0,Low
195.8118031,420.8,41587,36770,22.1,37.2,52,0,Low
123.0374658,355.1,32248,57706,26.5,29.9,36.4,0,Low
169.362001,343.3,53440,48417,14.3,38.5,65.2,0,Medium
323.4750462,279.3,32580,2164,22.7,45.7,49.5,0,Low
122.3017563,388.7,74811,161077,9.9,32.1,67.6,1,Medium
293.7216987,429.4,41849,24513,18.3,41.4,63,0,Low
244.8979592,369.1,38564,4900,17.1,45.5,68.4,0,Low
231.609132,434,41363,9067,20.7,35.5,63.6,0,Low
306.3025646,434.5,48996,19262,14.8,43.6,57.5,0,Medium
131.8924992,438.1,70929,537559,10.9,36.4,68.4,1,Medium
143.7879128,407.5,42839,22255,14.6,31.1,59.4,0,Low
279.6420582,425,37954,12516,18.6,43.3,56.7,0,Low
176.6569201,443.5,38895,65664,22.7,30.2,58.2,0,Low
233.8430975,442.2,43091,48323,20.3,38.2,51.7,0,Low
250.2502503,350,39135,13986,20.2,41.6,58.5,0,Low
238.3001258,427.3,38742,15107,17.9,37.9,54.5,0,Low
160.4047649,400.2,51222,359715,16.8,34.9,56.2,1,Medium
167.4886015,438.4,61773,10747,10.7,31.7,61,0,Medium
193.3301112,469,54458,2069,15.6,32.4,70.3,0,Medium
223.1189176,484.3,48834,84260,16,38.1,62.8,1,Medium
236.6015415,466.6,40862,27895,18.6,41.2,52.2,0,Low
231.4230413,410,48822,23766,15.5,38,63,0,Medium
172.9582203,456.8,67655,126042,9.9,39.6,69.8,1,Medium
143.6044723,387.8,41813,9749,14.6,32.5,55.5,0,Low
117.2622354,323.1,44817,16203,17.8,35.8,64.1,0,Low
295.9209742,522.6,41401,46972,18.5,43.5,51.4,0,Low
174.0529712,461.8,38224,121802,21.5,33.3,52.5,1,Low
101.8033741,211.1,34258,6876,21.8,41,35.2,0,Low
259.8333483,428.5,47834,11161,14.9,47.6,55.2,0,Medium
155.0637527,428,64636,130269,9.7,35.4,73.4,1,Medium
105.4852321,359.8,62376,3792,11.2,35.9,56.2,0,Medium
302.3888721,325.4,37294,3307,18.7,54.1,46.3,0,Low
329.1850662,434.6,34340,12455,20.1,44.6,53.9,0,Low
135.7588922,345.2,39006,14732,24.8,35.6,53.9,0,Low
315.5439704,522.1,43654,7289,16.9,42.7,58.5,0,Low
222.102167,419.5,43194,16659,19,40.9,55,0,Low
255.8999147,423,38607,10551,18.1,41.9,58.9,0,Low
203.504805,399.9,46427,53070,16.6,38.5,56.4,0,Medium
366.5123457,423.1,35701,10368,19,50.4,47.7,0,Low
330.4614658,369.6,32826,8473,23.9,47.8,43.9,0,Low
280.8886295,464.5,43087,27413,18.6,43.6,54.2,0,Low
206.36311,443.3,51958,67357,15.8,35.5,58.1,0,Medium
237.2479241,335.8,38000,5901,20.3,42.1,64,0,Low
218.0006229,412.8,50361,3211,13.6,35.5,59.5,0,Medium
221.402214,467.2,56444,17615,14.1,36,64.9,0,Medium
268.6567164,382.6,55130,3350,13.1,43,62.1,0,Medium
236.2018739,403.3,35772,25402,22,36.9,48.7,0,Low
195.3125,275.6,49309,3072,13.4,38.3,61.1,0,Medium
171.349625,429.6,45363,222936,18.1,36.1,60.9,1,Medium
205.9732235,425.4,51733,8739,12.1,40.6,63.3,0,Medium
109.7264676,356.3,26699,63795,35.4,29.1,23.4,0,Low
296.6101695,457.8,44110,9440,20.8,39.3,54.6,0,Low
354.6099291,355.4,42780,1410,15.5,49,56.1,0,Low
178.8908766,350.1,60435,3913,13.2,35.1,60.5,0,Medium
199.123855,374.1,37527,7533,20.9,36.1,55.8,0,Low
124.640731,441.1,58127,1982498,15.2,34,62.7,1,Medium
185.2246584,419.8,45559,136051,15.9,32,63.8,1,Medium
204.0976529,424.4,38752,12739,21.2,34.3,46.4,0,Low
379.9873338,441.6,43618,1579,14.2,49.6,56.4,0,Low
150.2007786,385.4,40680,32623,20.6,33.8,54.7,0,Low
168.4941366,443,45261,118105,15.6,33.9,63.2,1,Medium
319.4000833,500.3,36645,14402,19.9,47.7,52.2,0,Low
262.3319436,384.2,40442,21347,19.3,42.8,59.2,0,Low
226.5842425,424.5,46346,40603,14.6,40.5,60.5,0,Medium
164.3385374,313,55918,3651,14.3,31.9,57,0,Medium
176.1791154,342,37933,27245,22.1,34.1,49.4,0,Low
142.8921368,367.2,41437,48988,22.2,31.7,49.5,0,Low
248.3799279,424.9,43377,53547,15.9,43.5,56.2,0,Low
174.2763742,444.5,51003,92382,15.8,35.7,61.2,1,Medium
142.8591635,472.7,39984,70699,26.3,35,69.8,0,Low
131.5356791,375.6,50589,48656,16.1,29.1,55.9,0,Medium
289.4063804,481,44065,14858,13.5,45.6,69.8,0,Low
283.9210998,439.7,39444,6692,15.4,41.4,65.2,0,Low
191.618762,434.6,40386,288072,20.6,35.6,67.6,1,Low
326.8297514,444.5,37911,10097,19.2,41,63.1,0,Low
290.1915264,473.6,37486,8615,19,42.4,60.4,0,Low
340.4333625,483.4,39232,21737,18.3,44.1,62,0,Low
380.3934355,365.2,33707,9201,22.1,53.5,50.7,0,Low
289.9197145,368.2,41652,4484,14.4,47.4,67.2,0,Low
197.2581122,398.7,44188,10139,15.6,38.8,68.3,0,Low
271.7052621,417.6,32662,40117,22.1,40.6,58.1,0,Low
296.2962963,529.5,33091,10125,22.1,43.1,52.1,0,Low
198.5099393,453.1,46185,687623,16.5,36.5,66,1,Medium
201.5245034,461.5,40047,118596,19.6,35.5,64.1,1,Low
195.4275312,457.4,58976,224124,10.6,38.6,73.9,1,Medium
161.2574373,472,49949,53951,14.6,29.7,75.4,0,Medium
358.056266,431.6,37581,3910,19.4,523.2,56,0,Low
225.5236377,430.9,36895,35473,18.4,39.8,56.1,0,Low
232.4087948,449.5,48128,32701,13.4,41,72.7,0,Medium
230.4871661,412,39908,38180,18.6,39.6,62.1,0,Low
274.321544,463.2,41891,10207,14.3,39.3,70.4,0,Low
179.1721515,468.8,53804,54696,15.7,36.5,71.9,0,Medium
300.6174846,497.9,37597,12308,20,42.8,66.8,0,Low
292.786798,470.4,47937,15028,16.6,42,69.1,0,Medium
216.4024202,334,34863,22643,22.2,37,50.7,0,Low
221.715031,433.8,35345,15335,17,42.9,65.5,0,Low
306.2540297,488.3,35363,12408,20.4,42.3,58.8,0,Low
267.7674886,287.4,40165,8963,16.1,44.2,60.6,0,Low
242.3822715,517.2,42088,28880,18,39.7,63.2,0,Low
297.7801841,405.5,38023,3694,15,44.1,59.9,0,Low
258.830088,421.8,37360,25113,17.4,40.8,59.8,0,Low
334.8532345,476.9,30661,14036,32.2,39.3,43.5,0,Low
194.1990854,409.2,47158,15963,13.9,38,66.4,0,Medium
209.7168822,422.7,41376,8583,15.8,44.8,63.1,0,Low
273.4341622,510,42105,11703,16.1,43.7,63.4,0,Low
332.1600317,425.7,36867,20171,20.7,46.5,50.2,0,Low
313.0492091,438.4,34631,18208,23.3,40.5,48.3,0,Low
228.610424,296,45448,58615,14.3,39.7,66,0,Medium
188.5138097,425,42956,22810,20.2,28.3,74,0,Low
246.5078061,341.6,29415,10953,23.9,45.8,48.8,0,Low
198.1215145,433.1,51958,13628,10.2,39.8,78.6,0,Medium
329.4717823,389.4,31025,9409,22.3,50.7,51.6,0,Low
297.4488045,380.6,32120,17482,28.7,37.6,45.7,0,Low
218.9438565,437.7,50548,19183,11.6,39.7,76.1,0,Medium
257.9576381,467.3,40038,42255,17.6,37.5,61.6,0,Low
183.0602313,423.3,40710,44794,21.6,34.4,71.3,0,Low
239.8081535,500.7,44408,18348,18.9,39.5,64.2,0,Low
143.6063936,425.1,70874,96096,6.9,38.3,81.8,1,Medium
227.3527811,413.5,38344,31229,18.1,37.5,62.3,0,Low
122.132241,521.6,47227,53221,15.9,26.8,72.3,0,Medium
329.3536435,451.6,34684,4858,18.6,46.4,63.6,0,Low
274.6174971,369.8,51738,10196,11.6,45.1,67.7,0,Medium
227.0554493,469.5,41346,25104,18.3,38.4,61.5,0,Low
249.8903989,472.9,51986,22810,15.3,41.5,72.9,0,Medium
279.8507463,394.3,31820,6432,21.5,46.6,52.3,0,Low
333.2850312,455,30019,13802,25.1,41.6,46.7,0,Low
151.1968671,465.2,74220,385590,6.8,37.4,84,1,Medium
317.7966102,372.7,33986,9440,21.7,49.7,58,0,Low
245.5494168,364.9,46874,17919,13.1,42.5,76,0,Medium
248.0457005,513.8,40376,66520,20.3,38.9,64.3,0,Low
208.2000315,488.5,60093,1003362,9.6,40.2,76,1,Medium
266.574942,445.9,41112,23258,16.3,38.2,70.9,0,Low
293.0568079,368.6,34644,4436,18.2,41.3,57.9,0,Low
288.4219201,329.9,38281,4854,16.3,39.1,48.3,0,Low
253.7940935,492.2,40532,39008,20.9,39.7,60.5,0,Low
290.6272705,381,27382,8258,28.2,44.5,54.2,0,Low
228.45953,476.5,42498,6128,16.6,42.4,62.2,0,Low
284.6426897,439.5,38329,29862,19,42,58,0,Low
297.3208803,379.3,40642,30943,16.2,51.3,60.3,0,Low
283.3307099,425.4,36642,6353,17.7,40.9,63.1,0,Low
221.644197,432.8,35731,54592,18.7,41.5,54.8,0,Low
225.7687816,385.3,33755,25690,21.5,41.6,52.1,0,Low
259.2912705,417,40267,20826,17.5,40.6,59.7,0,Low
202.9063349,453.4,52959,33513,12.8,40.2,69.4,0,Medium
238.018396,422.2,34581,24788,25.5,40.1,52.9,0,Low
365.535248,520.2,30721,13405,26.4,46.7,52.1,0,Low
173.4119467,454.2,41561,37483,17.8,38.1,59.5,0,Low
340.3014098,347.7,38802,2057,15.5,47.8,69.8,0,Low
284.6507554,479.9,31600,18268,22.7,41.7,48.6,0,Low
211.2865673,485.1,35681,315685,28.8,34.6,55.5,1,Low
161.2903226,420.2,41602,9300,15.1,42.6,75.2,0,Low
113.2759402,422.9,38871,13242,30.6,29.8,29.9,0,Low
182.4540064,484.6,35740,6577,25.2,34.5,43,0,Low
228.5111619,358.7,49758,5689,11.7,45.8,69.3,0,Medium
192.159877,411.7,47520,10408,12.7,49.1,68.9,0,Medium
205.4012008,453.7,42903,82278,14.3,38,66.9,1,Low
190.7404196,421.9,41004,5767,19.4,41.1,53.1,0,Low
340.9090909,444,47376,1760,10.8,50.3,78.8,0,Medium
228.5714286,494.3,50540,9625,11.7,41.1,77.3,0,Medium
317.32137,426.1,38178,9139,17.1,46.8,62.7,0,Low
188.0877743,511.4,59102,3190,8,39,78.8,0,Medium
177.819373,516.8,47351,96165,13.6,42.1,65.8,1,Medium
108.2003991,416.6,51569,100739,13.9,33.2,77.5,1,Medium
175.862827,477,33428,13647,31.8,31.3,33,0,Low
362.7569528,524.5,37316,827,20.1,53.1,60.6,0,Low
216.0493827,348.1,47902,3240,14.4,53.7,66.5,0,Medium
187.0625151,485.1,43509,16572,17.6,34.3,61.6,0,Low
214.6844139,445.4,61575,11645,10.4,47.7,75.5,0,Medium
311.5264798,507.5,43272,1926,14.6,51.4,68.9,0,Low
213.9064139,520.6,46926,120146,19.6,39.2,64.8,1,Medium
235.8334983,478.7,43104,60636,18.9,41.6,71.5,0,Low
171.6443529,511.8,94334,99042,6.3,42.8,81.9,1,High
145.5656969,435.2,56866,2339150,15.4,37.7,54.5,1,Medium
219.6348571,536.3,59925,160266,13,39.8,76.4,1,Medium
175.3210356,514.4,70299,474558,14.5,39.3,70.3,1,Medium
153.6635413,502,83162,326037,14.7,36.3,66.6,1,High
211.6983614,498.7,43518,111007,18.9,37.8,66.9,1,Low
197.1279431,508.7,71885,226249,7.2,41.8,82.6,1,Medium
221.8571318,482.8,56508,154604,13.2,39.9,71.5,1,Medium
233.003511,468.2,48718,31330,15.9,43.3,71.1,0,Medium
258.4405587,510.4,48135,18186,15.4,45.5,64.5,0,Medium
209.5713835,494.3,49809,34833,14.2,42.3,70.1,0,Medium
235.5809118,467.1,46849,97631,16.6,42,66.4,1,Medium
187.6015176,528,85886,1501587,7.7,40.6,77.9,1,High
227.0390106,474.3,48908,74877,16.3,42.2,62.2,0,Medium
214.3449336,503.6,52195,49453,11.4,43.6,74.2,0,Medium
146.7701046,479.8,51880,104926,18.7,30.2,79.9,1,Medium
220.9355901,477.4,56718,180143,13.7,43.1,70,1,Medium
256.616374,511.3,54585,64688,13.3,45.2,72.6,0,Medium
255.5037763,534.1,47547,62230,14.6,42.9,68.5,0,Medium
216.5212256,506.7,49191,91446,12.9,43.1,71,1,Medium
175.7483644,486.7,83152,976396,10.4,40.3,73.6,1,High
212.1278619,577.4,53783,41013,12.3,41.1,74,0,Medium
239.540083,495.3,48368,25048,14.5,41.5,59.6,0,Medium
206.6011271,469.1,41296,158276,17.9,470.4,61.3,1,Low
211.6543871,457.3,43043,37325,16.4,42.1,63.9,0,Low
258.3740888,452.5,35266,10837,20.5,47.2,56.8,0,Low
229.0461586,431.1,32508,25759,25,39.7,53.2,0,Low
262.7683198,464.7,36488,27020,20.9,46.6,59.4,0,Low
214.8227712,421.7,37131,17689,19.8,43.7,58.3,0,Low
272.8169398,524.2,40357,47651,18.8,44.9,59.3,0,Low
252.4877469,430.4,31217,20199,27.7,44.8,50.8,0,Low
212.7163588,381.2,33521,34318,25.6,42.6,54,0,Low
237.0382438,419.2,47387,122765,15.7,50,62.7,1,Medium
203.8091777,475.7,47296,253178,13.9,41.1,64,1,Medium
249.8818127,493,39275,88842,20.5,42.9,57.5,1,Low
153.4849209,499.6,55250,196762,12.2,37.4,70.1,1,Medium
248.5022205,453.4,38653,81287,18.8,42.8,55.5,1,Low
155.2041905,417.4,61730,10309,9.7,41.1,76.5,0,Medium
275.8460489,501.8,48824,68879,14.7,46.4,65.2,0,Medium
261.5404734,487.1,42730,22941,19.9,44.9,57.8,0,Low
205.7321226,444.3,45080,155056,16.2,40.8,65,1,Medium
210.0721859,427.6,56797,70928,13.9,46.3,66.5,0,Medium
301.7146221,457.2,34620,27178,21,50,51.8,0,Low
305.6829234,437.7,38887,14394,23.2,44.5,56,0,Low
289.6384191,463.1,37072,10703,18.5,50.5,55.3,0,Low
239.473983,481.6,39444,96879,21.1,41.4,58.4,1,Low
245.1758564,417.5,34321,56694,24.3,41.5,50.7,0,Low
220.3941963,457.8,43972,103451,16.4,430.8,66.6,1,Low
154.7069831,450.8,42582,323838,17.6,31.1,65.6,1,Low
201.8762617,400.5,58024,25263,11.2,42.6,71.4,0,Medium
